2025-12-24 14:22:41 | INFO | ai_service.utils:setup_logging:147 | Logging initialized at INFO level
2025-12-24 16:38:49 | INFO | ai_service.pipelines.fact_check:verify_claim:42 | Fact checking query: Taylor Swift officially endorses Donald Trump for President 2024! She was seen wearing a MAGA news
2025-12-24 16:38:51 | INFO | ai_service.api:get_verification_pipeline:151 | Initializing Verification Pipeline (Lazy Loading)...
2025-12-24 16:38:51 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 16:38:51 | INFO | ai_service.pipelines.verification:__init__:42 | Loading Report Classifier: typeform/distilbert-base-uncased-mnli
2025-12-24 16:38:51 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: typeform/distilbert-base-uncased-mnli
2025-12-24 16:38:56 | INFO | ai_service.models.classifier:__init__:54 | Classifier loaded successfully on cpu
2025-12-24 16:38:56 | INFO | ai_service.pipelines.verification:__init__:50 | Loading News Classifier: mrm8488/bert-tiny-finetuned-fake-news-detection
2025-12-24 16:39:00 | INFO | ai_service.pipelines.verification:__init__:65 | Verification pipeline initialized
2025-12-24 16:39:01 | INFO | ai_service.models.classifier:classify:139 | Classified as 'nonsense' with confidence 0.677
2025-12-24 16:39:02 | INFO | ai_service.models.classifier:classify:139 | Classified as 'nonsense' with confidence 0.947
2025-12-24 16:40:56 | INFO | ai_service.pipelines.fact_check:verify_claim:42 | Fact checking query: Buckingham Palace announced that King Charles III has been diagnosed with a form of cancer news
2025-12-24 16:40:58 | INFO | ai_service.pipelines.fact_check:verify_claim:42 | Fact checking query: SpaceX successfully launched its massive Starship rocket from Texas, achieving orbit for the first time news
2025-12-24 16:41:08 | ERROR | ai_service.pipelines.fact_check:verify_claim:110 | Search failed: request or response body error: request or response body error: operation timed out

Caused by:
    0: request or response body error: operation timed out
    1: operation timed out
2025-12-24 16:41:09 | INFO | ai_service.pipelines.fact_check:verify_claim:42 | Fact checking query: Coca-Cola is recalling allDasani water products due to a clear parasite found in bottles. Share news
2025-12-24 16:43:47 | INFO | ai_service.utils:setup_logging:147 | Logging initialized at INFO level
2025-12-24 16:43:51 | INFO | ai_service.api:get_verification_pipeline:151 | Initializing Verification Pipeline (Lazy Loading)...
2025-12-24 16:43:51 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 16:43:51 | INFO | ai_service.pipelines.verification:__init__:42 | Loading Report Classifier: typeform/distilbert-base-uncased-mnli
2025-12-24 16:43:51 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: typeform/distilbert-base-uncased-mnli
2025-12-24 16:43:54 | INFO | ai_service.models.classifier:__init__:54 | Classifier loaded successfully on cpu
2025-12-24 16:43:54 | INFO | ai_service.pipelines.verification:__init__:50 | Loading News Classifier: mrm8488/bert-tiny-finetuned-fake-news-detection
2025-12-24 16:43:56 | INFO | ai_service.pipelines.verification:__init__:65 | Verification pipeline initialized
2025-12-24 16:51:29 | INFO | ai_service.utils:setup_logging:147 | Logging initialized at INFO level
2025-12-24 16:51:44 | INFO | ai_service.api:get_verification_pipeline:151 | Initializing Verification Pipeline (Lazy Loading)...
2025-12-24 16:51:44 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 16:51:44 | INFO | ai_service.pipelines.verification:__init__:42 | Loading Report Classifier: typeform/distilbert-base-uncased-mnli
2025-12-24 16:51:44 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: typeform/distilbert-base-uncased-mnli
2025-12-24 16:51:50 | INFO | ai_service.models.classifier:__init__:54 | Classifier loaded successfully on cpu
2025-12-24 16:51:50 | INFO | ai_service.pipelines.verification:__init__:50 | Loading News Classifier: mrm8488/bert-tiny-finetuned-fake-news-detection
2025-12-24 16:51:52 | INFO | ai_service.pipelines.verification:__init__:65 | Verification pipeline initialized
2025-12-24 16:52:23 | INFO | ai_service.pipelines.fact_check:__init__:21 | FactCheck pipeline initialized
2025-12-24 16:52:23 | INFO | ai_service.pipelines.fact_check:verify_claim:42 | Fact checking query: Buckingham Palace announced that King Charles III has been diagnosed with a form of cancer. news
2025-12-24 16:55:50 | INFO | ai_service.utils:setup_logging:147 | Logging initialized at INFO level
2025-12-24 16:55:54 | INFO | ai_service.api:get_verification_pipeline:151 | Initializing Verification Pipeline (Lazy Loading)...
2025-12-24 16:55:54 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 16:55:54 | INFO | ai_service.pipelines.verification:__init__:42 | Loading Report Classifier: typeform/distilbert-base-uncased-mnli
2025-12-24 16:55:54 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: typeform/distilbert-base-uncased-mnli
2025-12-24 16:55:56 | ERROR | ai_service.models.classifier:__init__:56 | Failed to load classifier model: The paging file is too small for this operation to complete. (os error 1455)
2025-12-24 16:55:56 | ERROR | ai_service.api:verify_news_credibility:368 | News verification error: The paging file is too small for this operation to complete. (os error 1455)
2025-12-24 16:55:57 | INFO | ai_service.api:get_verification_pipeline:151 | Initializing Verification Pipeline (Lazy Loading)...
2025-12-24 16:55:57 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 16:55:57 | INFO | ai_service.pipelines.verification:__init__:42 | Loading Report Classifier: typeform/distilbert-base-uncased-mnli
2025-12-24 16:55:57 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: typeform/distilbert-base-uncased-mnli
2025-12-24 16:55:59 | ERROR | ai_service.models.classifier:__init__:56 | Failed to load classifier model: The paging file is too small for this operation to complete. (os error 1455)
2025-12-24 16:55:59 | ERROR | ai_service.api:verify_news_credibility:368 | News verification error: The paging file is too small for this operation to complete. (os error 1455)
2025-12-24 16:56:00 | INFO | ai_service.api:get_verification_pipeline:151 | Initializing Verification Pipeline (Lazy Loading)...
2025-12-24 16:56:00 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 16:56:00 | INFO | ai_service.pipelines.verification:__init__:42 | Loading Report Classifier: typeform/distilbert-base-uncased-mnli
2025-12-24 16:56:00 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: typeform/distilbert-base-uncased-mnli
2025-12-24 16:56:00 | ERROR | ai_service.models.classifier:__init__:56 | Failed to load classifier model: The paging file is too small for this operation to complete. (os error 1455)
2025-12-24 16:56:00 | ERROR | ai_service.api:verify_news_credibility:368 | News verification error: The paging file is too small for this operation to complete. (os error 1455)
2025-12-24 16:56:01 | INFO | ai_service.api:get_verification_pipeline:151 | Initializing Verification Pipeline (Lazy Loading)...
2025-12-24 16:56:01 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 16:56:01 | INFO | ai_service.pipelines.verification:__init__:42 | Loading Report Classifier: typeform/distilbert-base-uncased-mnli
2025-12-24 16:56:01 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: typeform/distilbert-base-uncased-mnli
2025-12-24 16:56:02 | ERROR | ai_service.models.classifier:__init__:56 | Failed to load classifier model: The paging file is too small for this operation to complete. (os error 1455)
2025-12-24 16:56:02 | ERROR | ai_service.api:verify_news_credibility:368 | News verification error: The paging file is too small for this operation to complete. (os error 1455)
2025-12-24 16:56:03 | INFO | ai_service.api:get_verification_pipeline:151 | Initializing Verification Pipeline (Lazy Loading)...
2025-12-24 16:56:03 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 16:56:03 | INFO | ai_service.pipelines.verification:__init__:42 | Loading Report Classifier: typeform/distilbert-base-uncased-mnli
2025-12-24 16:56:03 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: typeform/distilbert-base-uncased-mnli
2025-12-24 16:56:04 | ERROR | ai_service.models.classifier:__init__:56 | Failed to load classifier model: The paging file is too small for this operation to complete. (os error 1455)
2025-12-24 16:56:04 | ERROR | ai_service.api:verify_news_credibility:368 | News verification error: The paging file is too small for this operation to complete. (os error 1455)
2025-12-24 16:56:05 | INFO | ai_service.api:get_verification_pipeline:151 | Initializing Verification Pipeline (Lazy Loading)...
2025-12-24 16:56:05 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 16:56:05 | INFO | ai_service.pipelines.verification:__init__:42 | Loading Report Classifier: typeform/distilbert-base-uncased-mnli
2025-12-24 16:56:05 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: typeform/distilbert-base-uncased-mnli
2025-12-24 16:56:07 | ERROR | ai_service.models.classifier:__init__:56 | Failed to load classifier model: The paging file is too small for this operation to complete. (os error 1455)
2025-12-24 16:56:07 | ERROR | ai_service.api:verify_news_credibility:368 | News verification error: The paging file is too small for this operation to complete. (os error 1455)
2025-12-24 16:57:12 | INFO | ai_service.utils:setup_logging:147 | Logging initialized at INFO level
2025-12-24 16:58:48 | INFO | ai_service.utils:setup_logging:147 | Logging initialized at INFO level
2025-12-24 16:58:56 | INFO | ai_service.api:get_verification_pipeline:151 | Initializing Verification Pipeline (Lazy Loading)...
2025-12-24 16:58:56 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 16:58:56 | INFO | ai_service.pipelines.verification:__init__:42 | Loading Report Classifier: typeform/distilbert-base-uncased-mnli
2025-12-24 16:58:56 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: typeform/distilbert-base-uncased-mnli
2025-12-24 16:58:58 | INFO | ai_service.models.classifier:__init__:54 | Classifier loaded successfully on cpu
2025-12-24 16:58:58 | INFO | ai_service.pipelines.verification:__init__:50 | Loading News Classifier: mrm8488/bert-tiny-finetuned-fake-news-detection
2025-12-24 16:59:00 | INFO | ai_service.pipelines.verification:__init__:65 | Verification pipeline initialized
2025-12-24 16:59:06 | INFO | ai_service.pipelines.fact_check:__init__:21 | FactCheck pipeline initialized
2025-12-24 16:59:06 | INFO | ai_service.pipelines.fact_check:verify_claim:42 | Fact checking query: Buckingham Palace announced that King Charles III has been diagnosed with a form of cancer. news
2025-12-24 17:00:22 | INFO | ai_service.utils:setup_logging:147 | Logging initialized at INFO level
2025-12-24 17:01:37 | INFO | ai_service.api:get_verification_pipeline:151 | Initializing Verification Pipeline (Lazy Loading)...
2025-12-24 17:01:37 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 17:01:37 | INFO | ai_service.pipelines.verification:__init__:42 | Loading Report Classifier: typeform/distilbert-base-uncased-mnli
2025-12-24 17:01:37 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: typeform/distilbert-base-uncased-mnli
2025-12-24 17:01:39 | INFO | ai_service.models.classifier:__init__:54 | Classifier loaded successfully on cpu
2025-12-24 17:01:39 | INFO | ai_service.pipelines.verification:__init__:50 | Loading News Classifier: mrm8488/bert-tiny-finetuned-fake-news-detection
2025-12-24 17:01:40 | INFO | ai_service.pipelines.verification:__init__:65 | Verification pipeline initialized
2025-12-24 17:04:33 | INFO | ai_service.utils:setup_logging:147 | Logging initialized at INFO level
2025-12-24 17:04:41 | INFO | ai_service.api:get_verification_pipeline:151 | Initializing Verification Pipeline (Lazy Loading)...
2025-12-24 17:04:41 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 17:04:41 | INFO | ai_service.pipelines.verification:__init__:43 | Loading Report Classifier: typeform/distilbert-base-uncased-mnli
2025-12-24 17:04:41 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: typeform/distilbert-base-uncased-mnli
2025-12-24 17:04:44 | INFO | ai_service.models.classifier:__init__:54 | Classifier loaded successfully on cpu
2025-12-24 17:04:44 | INFO | ai_service.pipelines.verification:__init__:51 | Loading News Classifier: mrm8488/bert-tiny-finetuned-fake-news-detection
2025-12-24 17:04:46 | INFO | ai_service.pipelines.verification:__init__:66 | Verification pipeline initialized
2025-12-24 17:04:52 | INFO | ai_service.pipelines.fact_check:__init__:21 | FactCheck pipeline initialized
2025-12-24 17:04:52 | INFO | ai_service.pipelines.fact_check:verify_claim:42 | Fact checking query: Buckingham Palace announced that King Charles III has been diagnosed with a form of cancer. news
2025-12-24 17:05:45 | INFO | ai_service.utils:setup_logging:147 | Logging initialized at INFO level
2025-12-24 17:05:49 | INFO | ai_service.api:get_verification_pipeline:151 | Initializing Verification Pipeline (Lazy Loading)...
2025-12-24 17:05:49 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 17:05:49 | INFO | ai_service.pipelines.verification:__init__:43 | Loading Report Classifier: typeform/distilbert-base-uncased-mnli
2025-12-24 17:05:49 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: typeform/distilbert-base-uncased-mnli
2025-12-24 17:05:51 | INFO | ai_service.models.classifier:__init__:54 | Classifier loaded successfully on cpu
2025-12-24 17:05:51 | INFO | ai_service.pipelines.verification:__init__:51 | Loading News Classifier: mrm8488/bert-tiny-finetuned-fake-news-detection
2025-12-24 17:05:52 | INFO | ai_service.pipelines.verification:__init__:66 | Verification pipeline initialized
2025-12-24 17:05:58 | INFO | ai_service.pipelines.fact_check:__init__:21 | FactCheck pipeline initialized
2025-12-24 17:05:58 | INFO | ai_service.pipelines.fact_check:verify_claim:42 | Fact checking query: Buckingham Palace announced that King Charles III has been diagnosed with a form of cancer. news
2025-12-24 17:09:20 | INFO | ai_service.utils:setup_logging:147 | Logging initialized at INFO level
2025-12-24 17:09:33 | INFO | ai_service.api:get_verification_pipeline:152 | Initializing Verification Pipeline (Lazy Loading)...
2025-12-24 17:09:33 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 17:09:33 | INFO | ai_service.pipelines.verification:__init__:43 | Loading Report Classifier: typeform/distilbert-base-uncased-mnli
2025-12-24 17:09:33 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: typeform/distilbert-base-uncased-mnli
2025-12-24 17:09:34 | INFO | ai_service.models.classifier:__init__:54 | Classifier loaded successfully on cpu
2025-12-24 17:09:34 | INFO | ai_service.pipelines.verification:__init__:51 | Loading News Classifier: mrm8488/bert-tiny-finetuned-fake-news-detection
2025-12-24 17:09:36 | INFO | ai_service.pipelines.verification:__init__:66 | Verification pipeline initialized
2025-12-24 17:19:54 | INFO | ai_service.utils:setup_logging:147 | Logging initialized at INFO level
2025-12-24 17:19:55 | INFO | ai_service.api:get_verification_pipeline:152 | Initializing Verification Pipeline (Lazy Loading)...
2025-12-24 17:19:55 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 17:19:55 | INFO | ai_service.pipelines.verification:__init__:43 | Loading Report Classifier: typeform/distilbert-base-uncased-mnli
2025-12-24 17:19:55 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: typeform/distilbert-base-uncased-mnli
2025-12-24 17:19:57 | INFO | ai_service.models.classifier:__init__:54 | Classifier loaded successfully on cpu
2025-12-24 17:19:57 | INFO | ai_service.pipelines.verification:__init__:51 | Loading News Classifier: mrm8488/bert-tiny-finetuned-fake-news-detection
2025-12-24 17:20:00 | INFO | ai_service.pipelines.verification:__init__:66 | Verification pipeline initialized
2025-12-24 17:20:01 | INFO | ai_service.pipelines.fact_check:__init__:21 | FactCheck pipeline initialized
2025-12-24 17:20:01 | INFO | ai_service.pipelines.fact_check:verify_claim:42 | Fact checking query: Headline Deep Sea Expedition Finds Living Fossil with Silicon-Based Genetic Structure. Content A clandestine research news
2025-12-24 17:22:30 | INFO | ai_service.utils:setup_logging:147 | Logging initialized at INFO level
2025-12-24 17:22:34 | INFO | ai_service.api:get_verification_pipeline:152 | Initializing Verification Pipeline (Lazy Loading)...
2025-12-24 17:22:34 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 17:22:34 | INFO | ai_service.pipelines.verification:__init__:43 | Loading Report Classifier: typeform/distilbert-base-uncased-mnli
2025-12-24 17:22:34 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: typeform/distilbert-base-uncased-mnli
2025-12-24 17:22:36 | INFO | ai_service.models.classifier:__init__:54 | Classifier loaded successfully on cpu
2025-12-24 17:22:36 | INFO | ai_service.pipelines.verification:__init__:51 | Loading News Classifier: mrm8488/bert-tiny-finetuned-fake-news-detection
2025-12-24 17:22:37 | INFO | ai_service.pipelines.verification:__init__:66 | Verification pipeline initialized
2025-12-24 17:22:41 | INFO | ai_service.pipelines.fact_check:__init__:21 | FactCheck pipeline initialized
2025-12-24 17:22:41 | INFO | ai_service.pipelines.fact_check:verify_claim:42 | Fact checking query: Headline Deep Sea Expedition Finds Living Fossil with Silicon-Based Genetic Structure. Content A clandestine research news
2025-12-24 17:25:18 | INFO | ai_service.utils:setup_logging:147 | Logging initialized at INFO level
2025-12-24 17:25:20 | INFO | ai_service.api:get_verification_pipeline:152 | Initializing Verification Pipeline (Lazy Loading)...
2025-12-24 17:25:20 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 17:25:20 | INFO | ai_service.pipelines.verification:__init__:43 | Loading Report Classifier: typeform/distilbert-base-uncased-mnli
2025-12-24 17:25:20 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: typeform/distilbert-base-uncased-mnli
2025-12-24 17:25:24 | INFO | ai_service.models.classifier:__init__:54 | Classifier loaded successfully on cpu
2025-12-24 17:25:24 | INFO | ai_service.pipelines.verification:__init__:51 | Loading News Classifier: mrm8488/bert-tiny-finetuned-fake-news-detection
2025-12-24 17:25:26 | INFO | ai_service.pipelines.verification:__init__:66 | Verification pipeline initialized
2025-12-24 17:25:30 | INFO | ai_service.pipelines.fact_check:__init__:21 | FactCheck pipeline initialized
2025-12-24 17:25:30 | INFO | ai_service.pipelines.fact_check:verify_claim:42 | Fact checking query: Headline Global Central Bank Collective Announces Expiration Dates for Digital Currency to Force Spending. Content news
2025-12-24 17:40:28 | INFO | ai_service.utils:setup_logging:147 | Logging initialized at INFO level
2025-12-24 17:40:35 | INFO | ai_service.api:get_classification_pipeline:129 | Initializing classification pipeline
2025-12-24 17:40:35 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 17:40:35 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: facebook/bart-large-mnli
2025-12-24 17:42:23 | INFO | ai_service.utils:setup_logging:147 | Logging initialized at INFO level
2025-12-24 17:42:27 | INFO | ai_service.api:get_classification_pipeline:129 | Initializing classification pipeline
2025-12-24 17:42:27 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 17:42:27 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: facebook/bart-large-mnli
2025-12-24 17:44:46 | INFO | ai_service.utils:setup_logging:147 | Logging initialized at INFO level
2025-12-24 17:44:59 | INFO | ai_service.utils:setup_logging:147 | Logging initialized at INFO level
2025-12-24 17:45:05 | INFO | ai_service.api:get_classification_pipeline:129 | Initializing classification pipeline
2025-12-24 17:45:05 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 17:45:05 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: facebook/bart-large-mnli
2025-12-24 17:45:11 | INFO | ai_service.models.classifier:__init__:54 | Classifier loaded successfully on cpu
2025-12-24 17:45:11 | INFO | ai_service.pipelines.classify:__init__:41 | Classification pipeline initialized
2025-12-24 17:45:22 | INFO | ai_service.models.classifier:classify:139 | Classified as 'Infrastructure' with confidence 0.276
2025-12-24 17:45:22 | INFO | ai_service.api:get_summarization_pipeline:137 | Initializing summarization pipeline
2025-12-24 17:45:22 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 17:45:22 | INFO | ai_service.models.summarizer:__init__:34 | Loading summarization model: facebook/bart-large-cnn
2025-12-24 17:45:28 | INFO | ai_service.models.summarizer:__init__:41 | Summarizer loaded successfully on cpu
2025-12-24 17:45:28 | INFO | ai_service.pipelines.summarize:__init__:38 | Summarization pipeline initialized
2025-12-24 17:45:34 | INFO | ai_service.models.summarizer:summarize:114 | Generated summary: 277 chars from 558 chars (ratio: 0.50)
2025-12-24 17:45:35 | INFO | ai_service.api:get_factcheck_pipeline:159 | Initializing Fact-Check Pipeline (Lazy Loading)...
2025-12-24 17:45:35 | INFO | ai_service.pipelines.fact_check:__init__:28 | FactCheck pipeline initialized
2025-12-24 17:45:35 | INFO | ai_service.pipelines.fact_check:verify_claim:100 | Fact checking query: The city municipal corporation has announced a major pothole repair drive starting next Monday. Residents of the downtown area have news
2025-12-24 17:45:53 | INFO | ai_service.models.classifier:classify:139 | Classified as 'Public Safety' with confidence 0.319
2025-12-24 17:45:59 | INFO | ai_service.models.summarizer:summarize:114 | Generated summary: 219 chars from 528 chars (ratio: 0.41)
2025-12-24 17:46:01 | INFO | ai_service.pipelines.fact_check:verify_claim:100 | Fact checking query: Local health officials are advising residents to take precautions against dengue fever following a spike in cases. The Department of news
2025-12-24 17:46:16 | INFO | ai_service.models.classifier:classify:139 | Classified as 'Environment' with confidence 0.504
2025-12-24 17:46:22 | INFO | ai_service.models.summarizer:summarize:114 | Generated summary: 251 chars from 529 chars (ratio: 0.47)
2025-12-24 17:46:23 | INFO | ai_service.pipelines.fact_check:verify_claim:100 | Fact checking query: A new report suggests that urban green spaces are vital for mental health in crowded cities. Researchers found that people news
2025-12-24 17:47:31 | INFO | ai_service.pipelines.classify:process:78 | Returning cached classification result
2025-12-24 17:47:32 | INFO | ai_service.pipelines.summarize:process:74 | Returning cached summarization result
2025-12-24 17:47:33 | INFO | ai_service.pipelines.fact_check:verify_claim:100 | Fact checking query: The city municipal corporation has announced a major pothole repair drive starting next Monday. Residents of the downtown area have news
2025-12-24 17:47:45 | INFO | ai_service.pipelines.classify:process:78 | Returning cached classification result
2025-12-24 17:47:46 | INFO | ai_service.pipelines.summarize:process:74 | Returning cached summarization result
2025-12-24 17:47:47 | INFO | ai_service.pipelines.fact_check:verify_claim:100 | Fact checking query: Local health officials are advising residents to take precautions against dengue fever following a spike in cases. The Department of news
2025-12-24 17:47:57 | INFO | ai_service.pipelines.classify:process:78 | Returning cached classification result
2025-12-24 17:47:58 | INFO | ai_service.pipelines.summarize:process:74 | Returning cached summarization result
2025-12-24 17:47:58 | INFO | ai_service.pipelines.classify:process:78 | Returning cached classification result
2025-12-24 17:47:59 | INFO | ai_service.pipelines.summarize:process:74 | Returning cached summarization result
2025-12-24 17:47:59 | INFO | ai_service.pipelines.fact_check:verify_claim:100 | Fact checking query: The city municipal corporation has announced a major pothole repair drive starting next Monday. Residents of the downtown area have news
2025-12-24 17:48:09 | INFO | ai_service.pipelines.fact_check:verify_claim:100 | Fact checking query: A new report suggests that urban green spaces are vital for mental health in crowded cities. Researchers found that people news
2025-12-24 17:48:21 | INFO | ai_service.pipelines.classify:process:78 | Returning cached classification result
2025-12-24 17:48:21 | INFO | ai_service.pipelines.summarize:process:74 | Returning cached summarization result
2025-12-24 17:48:22 | INFO | ai_service.pipelines.fact_check:verify_claim:100 | Fact checking query: Local health officials are advising residents to take precautions against dengue fever following a spike in cases. The Department of news
2025-12-24 17:48:27 | INFO | ai_service.api:get_verification_pipeline:152 | Initializing Verification Pipeline (Lazy Loading)...
2025-12-24 17:48:27 | INFO | ai_service.utils:get_device:185 | Using device: cpu
2025-12-24 17:48:27 | INFO | ai_service.pipelines.verification:__init__:43 | Loading Report Classifier: typeform/distilbert-base-uncased-mnli
2025-12-24 17:48:27 | INFO | ai_service.models.classifier:__init__:47 | Loading classifier model: typeform/distilbert-base-uncased-mnli
2025-12-24 17:48:28 | INFO | ai_service.models.classifier:__init__:54 | Classifier loaded successfully on cpu
2025-12-24 17:48:28 | INFO | ai_service.pipelines.verification:__init__:51 | Loading News Classifier: mrm8488/bert-tiny-finetuned-fake-news-detection
2025-12-24 17:48:30 | INFO | ai_service.pipelines.verification:__init__:66 | Verification pipeline initialized
2025-12-24 17:48:30 | INFO | ai_service.pipelines.classify:process:78 | Returning cached classification result
2025-12-24 17:48:31 | INFO | ai_service.pipelines.summarize:process:74 | Returning cached summarization result
2025-12-24 17:48:32 | INFO | ai_service.pipelines.fact_check:verify_claim:100 | Fact checking query: A new report suggests that urban green spaces are vital for mental health in crowded cities. Researchers found that people news
2025-12-24 17:48:57 | INFO | ai_service.pipelines.fact_check:__init__:28 | FactCheck pipeline initialized
2025-12-24 17:48:57 | INFO | ai_service.pipelines.fact_check:verify_claim:100 | Fact checking query: Headline Deep Sea Expedition Finds Living Fossil with Silicon-Based Genetic Structure. Content A clandestine research vessel operating in the Mariana news
2025-12-24 17:49:06 | INFO | ai_service.pipelines.fact_check:verify_claim:100 | Fact checking query: Headline Global Central Bank Collective Announces Expiration Dates for Digital Currency to Force Spending. Content In a radical move to news
2025-12-24 17:55:29 | INFO | ai_service.pipelines.fact_check:verify_claim:100 | Fact checking query: Headline Emergency Recall Issued for Latest Generation of Smartwatches Over Skin-Deep Laser Radiation. Content A secret report leaked from a news
